,Unnamed: 0,Date,ntweet,replycount,retweetcount,likecount,quotecount,interactcount,city,negative,neutral,positive,anger,joy,optimism,sadness
0,0,2020-02-24,90,54,148,333,11,546,Calgary,0.5760585069656372,0.33487075567245483,0.08907070010900497,0.42334166169166565,0.10103439539670944,0.061774127185344696,0.41384971141815186
1,1,2020-02-25,0,0,0,0,0,0,Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2020-02-26,0,0,0,0,0,0,Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,2020-02-27,0,0,0,0,0,0,Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2020-02-28,0,0,0,0,0,0,Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,2020-02-29,0,0,0,0,0,0,Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,2020-03-01,0,0,0,0,0,0,Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,2020-03-02,0,0,0,0,0,0,Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,2020-03-03,0,0,0,0,0,0,Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,2020-03-04,0,0,0,0,0,0,Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,2020-03-05,0,0,0,0,0,0,Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,2020-03-06,0,0,0,0,0,0,Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,2020-03-07,0,0,0,0,0,0,Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,2020-03-08,1,0,0,0,0,0,Calgary,0.11643858999013901,0.8194898366928101,0.06407155096530914,0.14041626453399658,0.025307539850473404,0.026549188420176506,0.807727038860321
14,14,2020-03-09,2,0,0,1,1,2,Calgary,0.5361444354057312,0.4229874014854431,0.04086814448237419,0.5501452088356018,0.027803927659988403,0.12367206811904907,0.29837876558303833
15,15,2020-03-10,2,3,0,0,0,3,Calgary,0.6295309662818909,0.3406777083873749,0.029791194945573807,0.17109417915344238,0.009981058537960052,0.13916435837745667,0.6797603964805603
16,16,2020-03-11,2,0,2,11,0,13,Calgary,0.5689035058021545,0.4200506806373596,0.011045770719647408,0.6386560201644897,0.011378590017557144,0.020243840292096138,0.3297215700149536
17,17,2020-03-12,2,1,0,1,0,2,Calgary,0.14886942505836487,0.42211446166038513,0.4290161430835724,0.34755608439445496,0.3091237246990204,0.12411549687385559,0.2192046046257019
18,18,2020-03-13,2,6,0,2,0,8,Calgary,0.05768387019634247,0.5466946363449097,0.39562156796455383,0.27449914813041687,0.3908011317253113,0.14990243315696716,0.18479718267917633
19,19,2020-03-14,1,0,0,4,0,4,Calgary,0.20347794890403748,0.7406163215637207,0.05590556189417839,0.7632135152816772,0.06664813309907913,0.07322345674037933,0.09691488742828369
20,20,2020-03-15,1,0,0,5,0,5,Calgary,0.7666320204734802,0.1998637169599533,0.0335041880607605,0.9131748676300049,0.012936864048242569,0.017966581508517265,0.05592164397239685
21,21,2020-03-16,5,1,2,15,0,18,Calgary,0.23662599921226501,0.3952597379684448,0.368114173412323,0.1011330708861351,0.20090751349925995,0.3216553330421448,0.37630414962768555
22,22,2020-03-17,3,1,0,1,0,2,Calgary,0.4481011629104614,0.28165778517723083,0.27024105191230774,0.44719305634498596,0.2729058563709259,0.1048472449183464,0.1750538945198059
23,23,2020-03-18,7,14,2,35,1,52,Calgary,0.327664315700531,0.38387879729270935,0.28845688700675964,0.1266045868396759,0.2149524688720703,0.10707775503396988,0.5513651967048645
24,24,2020-03-19,3,4,0,19,0,23,Calgary,0.3306971490383148,0.340469092130661,0.3288337290287018,0.26369258761405945,0.3162970244884491,0.04824540391564369,0.37176498770713806
25,25,2020-03-20,3,1,0,1,0,2,Calgary,0.3698514997959137,0.22430293262004852,0.40584564208984375,0.1053897961974144,0.6256313920021057,0.034722745418548584,0.23425595462322235
26,26,2020-03-21,5,2,3,19,0,24,Calgary,0.38608425855636597,0.2486557960510254,0.36525997519493103,0.2938646674156189,0.3533145785331726,0.10327975451946259,0.2495410144329071
27,27,2020-03-22,5,3,7,27,1,38,Calgary,0.475790798664093,0.28885558247566223,0.23535363376140594,0.22851446270942688,0.3767942786216736,0.17001482844352722,0.22467641532421112
28,28,2020-03-23,4,0,0,2,0,2,Calgary,0.6170165538787842,0.24935585260391235,0.13362757861614227,0.41144782304763794,0.012340832501649857,0.24232828617095947,0.333883136510849
29,29,2020-03-24,5,2,2,13,0,17,Calgary,0.5227469205856323,0.2825590670108795,0.19469401240348816,0.4137949049472809,0.010908502154052258,0.22395679354667664,0.35133975744247437
30,30,2020-03-25,3,2,0,1,0,3,Calgary,0.30238986015319824,0.4666770398616791,0.23093311488628387,0.5467539429664612,0.09214642643928528,0.09428783506155014,0.26681187748908997
31,31,2020-03-26,3,1,0,0,0,1,Calgary,0.580565869808197,0.2024245411157608,0.2170095443725586,0.3503114879131317,0.0282145943492651,0.2854728400707245,0.33600106835365295
32,32,2020-03-27,2,1,2,8,0,11,Calgary,0.34918564558029175,0.18655940890312195,0.4642549157142639,0.2387256771326065,0.47275087237358093,0.0994059145450592,0.18911752104759216
33,33,2020-03-28,5,2,1,4,0,7,Calgary,0.5920836329460144,0.3372512459754944,0.07066504657268524,0.437391996383667,0.053750522434711456,0.15201537311077118,0.356842041015625
34,34,2020-03-29,3,0,0,3,0,3,Calgary,0.509917676448822,0.4305027425289154,0.05957956984639168,0.6448372006416321,0.30262139439582825,0.024154240265488625,0.028387105092406273
35,35,2020-03-30,6,1,0,11,1,13,Calgary,0.30495792627334595,0.4193900525569916,0.2756520211696625,0.2818114459514618,0.06281104683876038,0.13271722197532654,0.5226601958274841
36,36,2020-03-31,1,1,0,2,0,3,Calgary,0.16033148765563965,0.7001219987869263,0.13954655826091766,0.5001053810119629,0.03485963121056557,0.21752949059009552,0.2475055307149887
37,37,2020-04-01,5,7,3,8,0,18,Calgary,0.27249839901924133,0.46393799781799316,0.2635635733604431,0.36612921953201294,0.03512988239526749,0.23116514086723328,0.3675757050514221
38,38,2020-04-02,5,7,8,11,1,27,Calgary,0.12727956473827362,0.7530350089073181,0.11968538910150528,0.21104857325553894,0.07174821197986603,0.36471039056777954,0.3524928092956543
39,39,2020-04-03,5,9,10,36,1,56,Calgary,0.2832464575767517,0.45883646607398987,0.25791701674461365,0.32535824179649353,0.1932198405265808,0.3773409128189087,0.10408098995685577
40,40,2020-04-04,3,1,0,3,1,5,Calgary,0.15868103504180908,0.20361368358135223,0.6377053260803223,0.2688025236129761,0.5856193900108337,0.06932129710912704,0.07625683397054672
41,41,2020-04-05,2,0,0,0,0,0,Calgary,0.004757529590278864,0.036218348890542984,0.9590240716934204,0.0111097302287817,0.9587723612785339,0.01890660636126995,0.011211367323994637
42,42,2020-04-06,2,0,0,1,0,1,Calgary,0.3688446581363678,0.19942179322242737,0.43173348903656006,0.38766252994537354,0.3422981798648834,0.1296200305223465,0.14041927456855774
43,43,2020-04-07,7,2,6,19,0,27,Calgary,0.04377245157957077,0.2277640998363495,0.7284632921218872,0.061020512133836746,0.38436856865882874,0.4130406081676483,0.14157037436962128
44,44,2020-04-08,12,8,28,64,4,104,Calgary,0.25280919671058655,0.6175435185432434,0.1296474188566208,0.4845406115055084,0.02608947642147541,0.21683818101882935,0.2725316882133484
45,45,2020-04-09,1,7,8,60,2,77,Calgary,0.9793710112571716,0.018313560634851456,0.0023155587259680033,0.9678728580474854,0.004302307963371277,0.01191459409892559,0.015910407528281212
46,46,2020-04-10,4,0,0,5,0,5,Calgary,0.404619038105011,0.3203904628753662,0.2749904990196228,0.3895884156227112,0.22579509019851685,0.06709687411785126,0.3175196051597595
47,47,2020-04-11,6,12,13,24,2,51,Calgary,0.4060441553592682,0.3216719329357147,0.2722838521003723,0.4816565215587616,0.07475564628839493,0.26413366198539734,0.17945422232151031
48,48,2020-04-12,12,53,68,198,5,324,Calgary,0.1567881852388382,0.5290283560752869,0.31418344378471375,0.2287173867225647,0.13379202783107758,0.2376539558172226,0.3998366594314575
49,49,2020-04-13,6,1,2,3,0,6,Calgary,0.357851505279541,0.5146071910858154,0.12754125893115997,0.3672020137310028,0.24735122919082642,0.10680019855499268,0.2786465585231781
50,50,2020-04-14,8,2,6,11,0,19,Calgary,0.41857385635375977,0.3367062211036682,0.24471992254257202,0.4112358093261719,0.24195776879787445,0.06496474146842957,0.2818416655063629
51,51,2020-04-15,6,10,16,34,1,61,Calgary,0.12146144360303879,0.4633142054080963,0.4152244031429291,0.16478879749774933,0.23317408561706543,0.24423004686832428,0.3578070402145386
52,52,2020-04-16,0,0,0,0,0,0,Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,53,2020-04-17,4,4,3,11,0,18,Calgary,0.2637071907520294,0.4381890594959259,0.29810380935668945,0.5057228803634644,0.06015774980187416,0.2749098241329193,0.1592095047235489
54,54,2020-04-18,3,3,0,20,1,24,Calgary,0.0829463079571724,0.2625013589859009,0.6545523405075073,0.06999778002500534,0.3847868740558624,0.35051611065864563,0.1946992427110672
55,55,2020-04-19,1,0,0,0,0,0,Calgary,0.928484320640564,0.06833086907863617,0.0031847937498241663,0.7439581751823425,0.005828218534588814,0.06676626950502396,0.18344713747501373
56,56,2020-04-20,1,1,0,10,0,11,Calgary,0.3016478717327118,0.42602211236953735,0.2723301649093628,0.5980967283248901,0.16251972317695618,0.14968036115169525,0.08970324695110321
