,Unnamed: 0,Date,ntweet,replycount,retweetcount,likecount,quotecount,interactcount,city,negative,neutral,positive,anger,joy,optimism,sadness
0,0,2020-02-24,0,0.0,0.0,0.0,0.0,0.0,Montreal,0,0,0,0,0,0,0
1,1,2020-02-25,1,0.0,0.0,0.0,0.0,0.0,Montreal,0.5892810821533203,0.38482314348220825,0.02589588239789009,0.31215107440948486,0.01660909131169319,0.017740676179528236,0.6534991264343262
2,2,2020-02-26,0,0.0,0.0,0.0,0.0,0.0,Montreal,0,0,0,0,0,0,0
3,3,2020-02-27,1,0.0,0.0,0.0,0.0,0.0,Montreal,0.3269544243812561,0.628500759601593,0.04454473406076431,0.23697802424430847,0.03658834844827652,0.08540315181016922,0.6410304307937622
4,4,2020-02-28,0,0.0,0.0,0.0,0.0,0.0,Montreal,0,0,0,0,0,0,0
5,5,2020-02-29,0,0.0,0.0,0.0,0.0,0.0,Montreal,0,0,0,0,0,0,0
6,6,2020-03-01,0,0.0,0.0,0.0,0.0,0.0,Montreal,0,0,0,0,0,0,0
7,7,2020-03-02,0,0.0,0.0,0.0,0.0,0.0,Montreal,0,0,0,0,0,0,0
8,8,2020-03-03,0,0.0,0.0,0.0,0.0,0.0,Montreal,0,0,0,0,0,0,0
9,9,2020-03-04,0,0.0,0.0,0.0,0.0,0.0,Montreal,0,0,0,0,0,0,0
10,10,2020-03-05,0,0.0,0.0,0.0,0.0,0.0,Montreal,0,0,0,0,0,0,0
11,11,2020-03-06,0,0.0,0.0,0.0,0.0,0.0,Montreal,0,0,0,0,0,0,0
12,12,2020-03-07,0,0.0,0.0,0.0,0.0,0.0,Montreal,0,0,0,0,0,0,0
13,13,2020-03-08,2,0.0,3.0,4.0,1.0,8.0,Montreal,0.5939465165138245,0.39564332365989685,0.010410116985440254,0.2764451801776886,0.023468758910894394,0.04135654494166374,0.6587295532226562
14,14,2020-03-09,1,1.0,0.0,1.0,0.0,2.0,Montreal,0.7281017899513245,0.2514243721961975,0.020473826676607132,0.7923654317855835,0.01649964600801468,0.05506357178092003,0.13607144355773926
15,15,2020-03-10,3,3.0,3.0,14.0,0.0,20.0,Montreal,0.6037217378616333,0.3747476637363434,0.021530603989958763,0.4533349573612213,0.019521811977028847,0.0379129983484745,0.4892302453517914
16,16,2020-03-11,1,0.0,0.0,1.0,0.0,1.0,Montreal,0.5693763494491577,0.4145764112472534,0.016047270968556404,0.5735968947410583,0.016890350729227066,0.022744938731193542,0.3867676854133606
17,17,2020-03-12,1,1.0,0.0,0.0,0.0,1.0,Montreal,0.49139657616615295,0.48497888445854187,0.023624565452337265,0.5003647804260254,0.02419879287481308,0.051848459988832474,0.4235878586769104
18,18,2020-03-13,3,2.0,1.0,1.0,0.0,4.0,Montreal,0.4909854233264923,0.17366528511047363,0.33534935116767883,0.36574116349220276,0.38088202476501465,0.04209112003445625,0.21128569543361664
19,19,2020-03-14,3,1.0,0.0,1.0,0.0,2.0,Montreal,0.7059447169303894,0.26141512393951416,0.032640185207128525,0.1354917734861374,0.014930233359336853,0.05863567069172859,0.790942370891571
20,20,2020-03-15,4,8.0,7.0,88.0,5.0,108.0,Montreal,0.3989885747432709,0.4517967104911804,0.14921465516090393,0.32222574949264526,0.30115607380867004,0.039427854120731354,0.33719033002853394
21,21,2020-03-16,11,9.0,8.0,61.0,1.0,79.0,Montreal,0.23204746842384338,0.5289503931999207,0.2390020489692688,0.44177618622779846,0.1057262122631073,0.20015181601047516,0.2523458003997803
22,22,2020-03-17,7,1.0,1.0,13.0,1.0,16.0,Montreal,0.3676888048648834,0.3644877076148987,0.2678234279155731,0.3217201232910156,0.23098213970661163,0.16950170695781708,0.2777960002422333
23,23,2020-03-18,3,1.0,0.0,1.0,0.0,2.0,Montreal,0.36459124088287354,0.2887769043445587,0.34663188457489014,0.052049458026885986,0.07655857503414154,0.3995106518268585,0.47188127040863037
24,24,2020-03-19,8,8.0,35.0,146.0,4.0,193.0,Montreal,0.5014500617980957,0.2226390540599823,0.2759109437465668,0.3440892994403839,0.2168140858411789,0.06577051430940628,0.3733261227607727
25,25,2020-03-20,7,2.0,1.0,9.0,0.0,12.0,Montreal,0.3510160744190216,0.3884458839893341,0.2605380117893219,0.13901391625404358,0.27363306283950806,0.0890297144651413,0.4983232617378235
26,26,2020-03-21,6,1.0,0.0,14.0,1.0,16.0,Montreal,0.38762879371643066,0.5541574358940125,0.05821378156542778,0.32648590207099915,0.020873665809631348,0.187126025557518,0.4655143916606903
27,27,2020-03-22,6,3.0,3.0,45.0,1.0,52.0,Montreal,0.4477252662181854,0.3854193389415741,0.16685540974140167,0.5542879104614258,0.051971882581710815,0.16032594442367554,0.23341421782970428
28,28,2020-03-23,3,0.0,2.0,10.0,0.0,12.0,Montreal,0.23307956755161285,0.5016307234764099,0.2652897238731384,0.19381208717823029,0.3256060779094696,0.08456066995859146,0.3960210382938385
29,29,2020-03-24,11,10.0,8.0,40.0,2.0,60.0,Montreal,0.396854966878891,0.49461546540260315,0.10852954536676407,0.31532803177833557,0.12206683307886124,0.07142346352338791,0.4911815822124481
30,30,2020-03-25,8,5.0,14.0,192.0,1.0,212.0,Montreal,0.32880645990371704,0.3986603021621704,0.27253320813179016,0.3534199893474579,0.25596126914024353,0.1642535775899887,0.22636514902114868
31,31,2020-03-26,16,6.0,1.0,18.0,0.0,25.0,Montreal,0.470323771238327,0.33898305892944336,0.19069308042526245,0.33030208945274353,0.18986202776432037,0.14190155267715454,0.337934285402298
