,Unnamed: 0,Date,ntweet,replycount,retweetcount,likecount,quotecount,interactcount,city,negative,neutral,positive,anger,joy,optimism,sadness
0,0,2020-02-24,0,0,0,0,0,0,New_York,0,0,0,0,0,0,0
1,1,2020-02-25,5,5,1,6,1,13,New_York,0.4791173040866852,0.4624921679496765,0.05839051678776741,0.5785275101661682,0.02669110894203186,0.1005009189248085,0.294280469417572
2,2,2020-02-26,2,2,0,0,0,2,New_York,0.5308425426483154,0.4357447624206543,0.033412717282772064,0.5666616559028625,0.016368821263313293,0.06305798143148422,0.3539115786552429
3,3,2020-02-27,0,0,0,0,0,0,New_York,0,0,0,0,0,0,0
4,4,2020-02-28,4,46,82,332,19,479,New_York,0.407541960477829,0.25441259145736694,0.33804547786712646,0.4956482946872711,0.3277707099914551,0.135839581489563,0.040741488337516785
5,5,2020-02-29,1,1,0,0,0,1,New_York,0.0036405876744538546,0.06506870687007904,0.9312907457351685,0.060677420347929,0.11651801317930222,0.8003760576248169,0.02242862619459629
6,6,2020-03-01,1,1,0,5,0,6,New_York,0.567922830581665,0.37650176882743835,0.055575449019670486,0.47304394841194153,0.03669193014502525,0.06251418590545654,0.42774996161460876
7,7,2020-03-02,4,2,0,8,1,11,New_York,0.5341086387634277,0.42585083842277527,0.040040548890829086,0.4620600640773773,0.0713818371295929,0.05715974420309067,0.40939831733703613
8,8,2020-03-03,5,0,1,2,0,3,New_York,0.3625301718711853,0.595066249370575,0.04240354150533676,0.7105476260185242,0.038793064653873444,0.05062951520085335,0.20002977550029755
9,9,2020-03-04,3,4,3,11,4,22,New_York,0.23797734081745148,0.506702721118927,0.2553200125694275,0.2527516782283783,0.3665347993373871,0.05601244047284126,0.3247011601924896
10,10,2020-03-05,1,0,0,1,0,1,New_York,0.603577196598053,0.36186617612838745,0.034556642174720764,0.39237290620803833,0.05417134612798691,0.030306078493595123,0.5231496095657349
11,11,2020-03-06,0,0,0,0,0,0,New_York,0,0,0,0,0,0,0
12,12,2020-03-07,2,0,1,5,0,6,New_York,0.4822622239589691,0.4342948794364929,0.08344285190105438,0.60672527551651,0.02750197798013687,0.039302460849285126,0.3264702558517456
13,13,2020-03-08,1,0,0,0,0,0,New_York,0.8506473898887634,0.13570454716682434,0.013648072257637978,0.858529269695282,0.013134638778865337,0.01792660914361477,0.11040943115949631
14,14,2020-03-09,22,20,16,114,3,153,New_York,0.5204859375953674,0.34231364727020264,0.13720044493675232,0.3946310877799988,0.04727545753121376,0.0840168371796608,0.47407665848731995
15,15,2020-03-10,24,12,11,87,1,111,New_York,0.4703611433506012,0.3522317409515381,0.17740704119205475,0.3299144208431244,0.10388591885566711,0.09514057636260986,0.47105908393859863
16,16,2020-03-11,23,29,6,26,6,67,New_York,0.6172431707382202,0.34720757603645325,0.035549264401197433,0.4835348129272461,0.022140225395560265,0.06615877896547318,0.4281661808490753
17,17,2020-03-12,55,51,23,170,11,255,New_York,0.46812331676483154,0.4147442877292633,0.11713229864835739,0.49197468161582947,0.10089025646448135,0.06791555136442184,0.33921942114830017
18,18,2020-03-13,56,22,37,153,7,219,New_York,0.4012759029865265,0.41257163882255554,0.18615253269672394,0.4415906071662903,0.1215875893831253,0.10309552401304245,0.33372631669044495
19,19,2020-03-14,48,46,50,270,7,373,New_York,0.38020744919776917,0.44797083735466003,0.17182166874408722,0.36416950821876526,0.1493464708328247,0.09967570751905441,0.38680827617645264
20,20,2020-03-15,57,48,40,310,3,401,New_York,0.4205790162086487,0.3573368191719055,0.222084179520607,0.4173232614994049,0.15955565869808197,0.13549327850341797,0.28762781620025635
21,21,2020-03-16,103,94,64,577,9,744,New_York,0.411207914352417,0.41200336813926697,0.17678885161876678,0.40807875990867615,0.15612319111824036,0.12148566544055939,0.3143123388290405
22,22,2020-03-17,108,72,66,396,26,560,New_York,0.4318999648094177,0.3898833096027374,0.17821672558784485,0.4011952579021454,0.12529242038726807,0.11494193971157074,0.3585706055164337
23,23,2020-03-18,96,149,107,586,29,871,New_York,0.4092574417591095,0.3726935386657715,0.2180490642786026,0.4315085709095001,0.14814764261245728,0.12693962454795837,0.2934039831161499
24,24,2020-03-19,68,45,11,166,2,224,New_York,0.39459869265556335,0.3716927170753479,0.23370854556560516,0.3827553689479828,0.1984422355890274,0.10637429356575012,0.3124281167984009
25,25,2020-03-20,141,81,130,627,36,874,New_York,0.40221112966537476,0.40723782777786255,0.19055087864398956,0.4768187701702118,0.10403500497341156,0.1052214726805687,0.3139248490333557
26,26,2020-03-21,150,158,329,2378,37,2902,New_York,0.38623473048210144,0.37666139006614685,0.23710398375988007,0.3877004384994507,0.1617652326822281,0.1041303500533104,0.34640395641326904
27,27,2020-03-22,117,61,203,815,23,1102,New_York,0.3895878195762634,0.4041353166103363,0.20627684891223907,0.37293264269828796,0.18189018964767456,0.10487864911556244,0.34029871225357056
28,28,2020-03-23,139,167,1095,4053,83,5398,New_York,0.3515254259109497,0.4094846844673157,0.23898960649967194,0.3602526783943176,0.21418587863445282,0.11975640803575516,0.3058048486709595
29,29,2020-03-24,101,40,90,445,13,588,New_York,0.4134966731071472,0.4029898941516876,0.183513343334198,0.41953063011169434,0.12417040765285492,0.13528738915920258,0.3210115432739258
30,30,2020-03-25,104,44,44,297,9,394,New_York,0.3210979998111725,0.4323822855949402,0.2465197741985321,0.3247547149658203,0.21966911852359772,0.14677420258522034,0.30880191922187805
31,31,2020-03-26,79,46,89,369,8,512,New_York,0.4014221727848053,0.4096580743789673,0.18891987204551697,0.3630736172199249,0.19418266415596008,0.10437615215778351,0.3383675813674927
